Time,Displacement,Force
(s),(mm),(kN)
"299.6000","49.9319","3.0171"
"299.6200","49.9354","3.0181"
"299.6400","49.9386","3.0178"
"299.6600","49.9419","3.0180"
"299.6800","49.9453","3.0183"
"299.7000","49.9486","3.0182"
"299.7200","49.9519","3.0178"
"299.7400","49.9554","3.0185"
"299.7600","49.9588","3.0190"
"299.7800","49.9620","3.0190"
"299.8000","49.9654","3.0193"
"299.8200","49.9688","3.0195"
"299.8400","49.9721","3.0197"
"299.8600","49.9753","3.0196"
"299.8800","49.9786","3.0199"
"299.9000","49.9820","3.0205"
"299.9200","49.9852","3.0208"
"299.9400","49.9886","3.0203"
"299.9600","49.9921","3.0207"
"299.9800","49.9954","3.0213"
"300.0000","49.9986","3.0210"
"300.0200","50.0021","3.0214"
"300.0400","50.0055","3.0221"
"300.0600","50.0087","3.0220"
"300.0800","50.0121","3.0216"
"300.1000","50.0154","3.0220"
"300.1200","50.0187","3.0223"
"300.1400","50.0219","3.0228"
"300.1600","50.0254","3.0228"
"300.1800","50.0288","3.0229"
"300.2000","50.0320","3.0231"
"300.2200","50.0353","3.0229"
"300.2400","50.0387","3.0233"
"300.2600","50.0421","3.0236"
"300.2800","50.0452","3.0239"
"300.3000","50.0486","3.0241"
"300.3200","50.0521","3.0244"
"300.3400","50.0554","3.0244"
"300.3600","50.0586","3.0241"
"300.3800","50.0620","3.0245"
"300.4000","50.0654","3.0249"
"300.4200","50.0686","3.0252"
"300.4400","50.0719","3.0249"
"300.4600","50.0754","3.0252"
"300.4800","50.0787","3.0257"
"300.5000","50.0819","3.0258"
"300.5200","50.0854","3.0260"
"300.5400","50.0888","3.0264"
"300.5600","50.0920","3.0267"
"300.5800","50.0954","3.0263"
"300.6000","50.0987","3.0265"
"300.6200","50.1021","3.0271"
"300.6400","50.1052","3.0272"
"300.6600","50.1086","3.0269"
"300.6800","50.1121","3.0272"
"300.7000","50.1153","3.0275"
"300.7200","50.1186","3.0281"
"300.7400","50.1220","3.0287"
"300.7600","50.1254","3.0288"
"300.7800","50.1286","3.0288"
"300.8000","50.1319","3.0289"
"300.8200","50.1354","3.0298"
"300.8400","50.1387","3.0298"
"300.8600","50.1420","3.0294"
"300.8800","50.1454","3.0297"
"300.9000","50.1488","3.0302"
"300.9200","50.1520","3.0302"
"300.9400","50.1553","3.0300"
"300.9600","50.1587","3.0305"
"300.9800","50.1620","3.0310"
"301.0000","50.1652","3.0312"
"301.0200","50.1686","3.0318"
"301.0400","50.1721","3.0319"
"301.0600","50.1753","3.0320"
"301.0800","50.1786","3.0317"
"301.1000","50.1821","3.0318"
"301.1200","50.1854","3.0323"
"301.1400","50.1886","3.0325"
"301.1600","50.1920","3.0325"
"301.1800","50.1954","3.0325"
"301.2000","50.1986","3.0330"
"301.2200","50.2019","3.0327"
"301.2400","50.2053","3.0331"
"301.2600","50.2087","3.0336"
"301.2800","50.2119","3.0335"
"301.3000","50.2153","3.0337"
"301.3200","50.2187","3.0345"
"301.3400","50.2220","3.0347"
"301.3600","50.2253","3.0350"
"301.3800","50.2287","3.0351"
"301.4000","50.2321","3.0349"
"301.4200","50.2353","3.0349"
"301.4400","50.2387","3.0347"
"301.4600","50.2421","3.0354"
"301.4800","50.2454","3.0359"
"301.5000","50.2486","3.0358"
"301.5200","50.2519","3.0358"
"301.5400","50.2554","3.0363"
"301.5600","50.2586","3.0365"
"301.5800","50.2619","3.0364"
"301.6000","50.2654","3.0370"
"301.6200","50.2688","3.0370"
"301.6400","50.2720","3.0371"
"301.6600","50.2754","3.0374"
"301.6800","50.2789","3.0383"
"301.7000","50.2821","3.0383"
"301.7200","50.2854","3.0380"
"301.7400","50.2887","3.0381"
"301.7600","50.2921","3.0382"
"301.7800","50.2953","3.0388"
"301.8000","50.2986","3.0391"
"301.8200","50.3021","3.0389"
"301.8400","50.3054","3.0393"
"301.8600","50.3086","3.0393"
"301.8800","50.3120","3.0395"
"301.9000","50.3154","3.0402"
"301.9200","50.3186","3.0403"
"301.9400","50.3220","3.0401"
"301.9600","50.3254","3.0409"
"301.9800","50.3288","3.0412"
"302.0000","50.3319","3.0413"
"302.0200","50.3354","3.0407"
"302.0400","50.3388","3.0408"
"302.0600","50.3419","3.0412"
"302.0800","50.3453","3.0414"
"302.1000","50.3488","3.0420"
"302.1200","50.3521","3.0423"
"302.1400","50.3553","3.0426"
"302.1600","50.3587","3.0425"
"302.1800","50.3621","3.0425"
"302.2000","50.3654","3.0429"
"302.2200","50.3687","3.0427"
"302.2400","50.3721","3.0431"
"302.2600","50.3754","3.0439"
"302.2800","50.3786","3.0443"
"302.3000","50.3820","3.0438"
"302.3200","50.3854","3.0439"
"302.3400","50.3887","3.0442"
"302.3600","50.3919","3.0439"
"302.3800","50.3954","3.0445"
"302.4000","50.3988","3.0449"
"302.4200","50.4020","3.0451"
"302.4400","50.4054","3.0452"
"302.4600","50.4088","3.0453"
"302.4800","50.4121","3.0458"
"302.5000","50.4153","3.0456"
"302.5200","50.4187","3.0459"
"302.5400","50.4221","3.0458"
"302.5600","50.4253","3.0463"
"302.5800","50.4286","3.0464"
"302.6000","50.4320","3.0465"
"302.6200","50.4354","3.0468"
"302.6400","50.4386","3.0469"
"302.6600","50.4420","3.0474"
"302.6800","50.4454","3.0478"
"302.7000","50.4487","3.0481"
"302.7200","50.4520","3.0479"
"302.7400","50.4554","3.0479"
"302.7600","50.4588","3.0484"
"302.7800","50.4619","3.0487"
"302.8000","50.4654","3.0487"
"302.8200","50.4687","3.0485"
"302.8400","50.4719","3.0488"
"302.8600","50.4751","3.0488"
"302.8800","50.4786","3.0494"
"302.9000","50.4820","3.0499"
"302.9200","50.4852","3.0503"
"302.9400","50.4886","3.0504"
"302.9600","50.4921","3.0503"
"302.9800","50.4954","3.0506"
"303.0000","50.4987","3.0507"
"303.0200","50.5021","3.0508"
"303.0400","50.5054","3.0509"
"303.0600","50.5086","3.0513"
"303.0800","50.5120","3.0514"
"303.1000","50.5153","3.0516"
"303.1200","50.5187","3.0517"
"303.1400","50.5219","3.0520"
"303.1600","50.5253","3.0524"
"303.1800","50.5288","3.0529"
"303.2000","50.5320","3.0531"
"303.2200","50.5353","3.0531"
"303.2400","50.5387","3.0533"
"303.2600","50.5421","3.0536"
"303.2800","50.5453","3.0541"
"303.3000","50.5487","3.0541"
"303.3200","50.5521","3.0545"
"303.3400","50.5553","3.0547"
"303.3600","50.5586","3.0546"
"303.3800","50.5620","3.0545"
"303.4000","50.5654","3.0549"
"303.4200","50.5686","3.0555"
"303.4400","50.5719","3.0558"
"303.4600","50.5754","3.0562"
"303.4800","50.5788","3.0559"
"303.5000","50.5820","3.0559"
"303.5200","50.5854","3.0562"
"303.5400","50.5888","3.0565"
"303.5600","50.5920","3.0569"
"303.5800","50.5953","3.0565"
"303.6000","50.5987","3.0565"
"303.6200","50.6021","3.0569"
"303.6400","50.6053","3.0573"
"303.6600","50.6087","3.0574"
"303.6800","50.6121","3.0575"
"303.7000","50.6153","3.0581"
"303.7200","50.6186","3.0582"
"303.7400","50.6220","3.0583"
"303.7600","50.6254","3.0592"
"303.7800","50.6286","3.0592"
"303.8000","50.6320","3.0588"
"303.8200","50.6354","3.0589"
"303.8400","50.6387","3.0592"
"303.8600","50.6419","3.0592"
"303.8800","50.6454","3.0598"
"303.9000","50.6488","3.0601"
"303.9200","50.6520","3.0603"
"303.9400","50.6553","3.0603"
"303.9600","50.6587","3.0600"
"303.9800","50.6620","3.0603"
"304.0000","50.6652","3.0607"
"304.0200","50.6686","3.0606"
"304.0400","50.6721","3.0609"
"304.0600","50.6753","3.0611"
"304.0800","50.6787","3.0610"
"304.1000","50.6821","3.0615"
"304.1200","50.6854","3.0618"
"304.1400","50.6886","3.0616"
"304.1600","50.6920","3.0620"
"304.1800","50.6954","3.0628"
"304.2000","50.6986","3.0630"
"304.2200","50.7019","3.0627"
"304.2400","50.7053","3.0626"
"304.2600","50.7087","3.0633"
"304.2800","50.7119","3.0635"
"304.3000","50.7154","3.0634"
"304.3200","50.7188","3.0636"
"304.3400","50.7221","3.0638"
"304.3600","50.7253","3.0642"
"304.3800","50.7286","3.0644"
"304.4000","50.7320","3.0647"
"304.4200","50.7352","3.0654"
"304.4400","50.7386","3.0654"
"304.4600","50.7419","3.0661"
"304.4800","50.7453","3.0663"
"304.5000","50.7485","3.0662"
"304.5200","50.7519","3.0664"
"304.5400","50.7554","3.0665"
"304.5600","50.7586","3.0663"
"304.5800","50.7621","3.0658"
"304.6000","50.7654","3.0665"
"304.6200","50.7688","3.0667"
"304.6400","50.7720","3.0668"
"304.6600","50.7754","3.0669"
"304.6800","50.7788","3.0672"
"304.7000","50.7820","3.0679"
"304.7200","50.7852","3.0675"
"304.7400","50.7887","3.0676"
"304.7600","50.7921","3.0680"
"304.7800","50.7952","3.0682"
"304.8000","50.7987","3.0678"
"304.8200","50.8021","3.0681"
"304.8400","50.8054","3.0690"
"304.8600","50.8086","3.0693"
"304.8800","50.8120","3.0690"
"304.9000","50.8154","3.0690"
"304.9200","50.8186","3.0690"
"304.9400","50.8219","3.0690"
"304.9600","50.8254","3.0698"
"304.9800","50.8287","3.0704"
"305.0000","50.8319","3.0703"
"305.0200","50.8354","3.0704"
"305.0400","50.8388","3.0706"
"305.0600","50.8420","3.0714"
"305.0800","50.8453","3.0708"
"305.1000","50.8488","3.0712"
"305.1200","50.8521","3.0713"
"305.1400","50.8552","3.0716"
"305.1600","50.8586","3.0720"
"305.1800","50.8621","3.0721"
"305.2000","50.8653","3.0725"
"305.2200","50.8686","3.0721"
"305.2400","50.8720","3.0723"
"305.2600","50.8754","3.0725"
"305.2800","50.8786","3.0728"
"305.3000","50.8820","3.0730"
"305.3200","50.8854","3.0735"
"305.3400","50.8887","3.0737"
"305.3600","50.8920","3.0735"
"305.3800","50.8954","3.0735"
"305.4000","50.8988","3.0739"
"305.4200","50.9020","3.0744"
"305.4400","50.9053","3.0744"
"305.4600","50.9087","3.0748"
"305.4800","50.9120","3.0753"
"305.5000","50.9152","3.0755"
"305.5200","50.9186","3.0751"
"305.5400","50.9220","3.0753"
"305.5600","50.9252","3.0757"
"305.5800","50.9286","3.0755"
"305.6000","50.9320","3.0758"
"305.6200","50.9354","3.0761"
"305.6400","50.9386","3.0762"
"305.6600","50.9420","3.0764"
"305.6800","50.9454","3.0770"
"305.7000","50.9486","3.0771"
"305.7200","50.9519","3.0769"
"305.7400","50.9553","3.0774"
"305.7600","50.9588","3.0781"
"305.7800","50.9619","3.0783"
"305.8000","50.9654","3.0786"
"305.8200","50.9688","3.0788"
"305.8400","50.9721","3.0787"
"305.8600","50.9754","3.0785"
"305.8800","50.9787","3.0788"
"305.9000","50.9822","3.0796"
"305.9200","50.9854","3.0799"
"305.9400","50.9888","3.0798"
"305.9600","50.9921","3.0803"
"305.9800","50.9954","3.0811"
"306.0000","50.9986","3.0805"
"306.0200","51.0019","3.0805"
"306.0400","51.0053","3.0810"
"306.0600","51.0086","3.0812"
"306.0800","51.0119","3.0813"
"306.1000","51.0153","3.0816"
"306.1200","51.0187","3.0817"
"306.1400","51.0219","3.0817"
"306.1600","51.0254","3.0817"
"306.1800","51.0288","3.0819"
"306.2000","51.0320","3.0824"
"306.2200","51.0353","3.0826"
"306.2400","51.0387","3.0827"
"306.2600","51.0421","3.0830"
"306.2800","51.0452","3.0829"
"306.3000","51.0486","3.0831"
"306.3200","51.0521","3.0832"
"306.3400","51.0553","3.0839"
"306.3600","51.0586","3.0836"
"306.3800","51.0620","3.0839"
"306.4000","51.0654","3.0845"
"306.4200","51.0686","3.0845"
"306.4400","51.0720","3.0841"
"306.4600","51.0754","3.0847"
"306.4800","51.0788","3.0851"
"306.5000","51.0819","3.0856"
"306.5200","51.0854","3.0857"
"306.5400","51.0888","3.0858"
"306.5600","51.0920","3.0859"
"306.5800","51.0953","3.0861"
"306.6000","51.0987","3.0867"
"306.6200","51.1021","3.0867"
"306.6400","51.1052","3.0867"
"306.6600","51.1086","3.0869"
"306.6800","51.1121","3.0878"
"306.7000","51.1154","3.0884"
"306.7200","51.1186","3.0879"
"306.7400","51.1220","3.0878"
"306.7600","51.1254","3.0883"
"306.7800","51.1286","3.0886"
"306.8000","51.1320","3.0888"
"306.8200","51.1354","3.0892"
"306.8400","51.1387","3.0894"
"306.8600","51.1419","3.0892"
"306.8800","51.1453","3.0892"
"306.9000","51.1488","3.0898"
"306.9200","51.1520","3.0903"
"306.9400","51.1554","3.0901"
"306.9600","51.1587","3.0900"
"306.9800","51.1621","3.0901"
"307.0000","51.1653","3.0907"
"307.0200","51.1687","3.0908"
"307.0400","51.1721","3.0913"
"307.0600","51.1752","3.0914"
"307.0800","51.1786","3.0911"
"307.1000","51.1820","3.0915"
"307.1200","51.1854","3.0917"
"307.1400","51.1886","3.0915"
"307.1600","51.1920","3.0919"
"307.1800","51.1954","3.0926"
"307.2000","51.1987","3.0931"
"307.2200","51.2019","3.0924"
"307.2400","51.2054","3.0925"
"307.2600","51.2088","3.0930"
"307.2800","51.2119","3.0930"
"307.3000","51.2153","3.0932"
"307.3200","51.2187","3.0933"
"307.3400","51.2220","3.0936"
"307.3600","51.2253","3.0939"
"307.3800","51.2286","3.0945"
"307.4000","51.2321","3.0947"
"307.4200","51.2353","3.0950"
"307.4400","51.2387","3.0948"
"307.4600","51.2421","3.0954"
"307.4800","51.2455","3.0964"
"307.5000","51.2487","3.0960"
"307.5200","51.2521","3.0958"
"307.5400","51.2555","3.0964"
"307.5600","51.2586","3.0966"
"307.5800","51.2620","3.0970"
"307.6000","51.2653","3.0970"
"307.6200","51.2687","3.0973"
"307.6400","51.2719","3.0975"
"307.6600","51.2753","3.0979"
"307.6800","51.2788","3.0981"
"307.7000","51.2819","3.0984"
"307.7200","51.2853","3.0983"
"307.7400","51.2887","3.0985"
"307.7600","51.2921","3.0989"
"307.7800","51.2952","3.0996"
"307.8000","51.2987","3.0994"
"307.8200","51.3021","3.0995"
"307.8400","51.3054","3.0998"
"307.8600","51.3086","3.0998"
"307.8800","51.3120","3.0998"
"307.9000","51.3154","3.1001"
"307.9200","51.3186","3.0998"
"307.9400","51.3219","3.0997"
"307.9600","51.3254","3.1002"
"307.9800","51.3287","3.1007"
"308.0000","51.3320","3.1010"
"308.0200","51.3354","3.1011"
"308.0400","51.3389","3.1018"
"308.0600","51.3421","3.1023"
"308.0800","51.3454","3.1021"
"308.1000","51.3487","3.1021"
"308.1200","51.3520","3.1022"
"308.1400","51.3552","3.1023"
"308.1600","51.3586","3.1024"
"308.1800","51.3621","3.1030"
"308.2000","51.3654","3.1037"
"308.2200","51.3687","3.1037"
"308.2400","51.3721","3.1031"
"308.2600","51.3754","3.1035"
"308.2800","51.3786","3.1036"
"308.3000","51.3820","3.1037"
"308.3200","51.3854","3.1042"
"308.3400","51.3887","3.1043"
"308.3600","51.3920","3.1042"
"308.3800","51.3954","3.1044"
"308.4000","51.3987","3.1053"
"308.4200","51.4019","3.1060"
"308.4400","51.4053","3.1058"
"308.4600","51.4087","3.1056"
"308.4800","51.4120","3.1056"
"308.5000","51.4152","3.1059"
"308.5200","51.4186","3.1062"
"308.5400","51.4221","3.1062"
"308.5600","51.4253","3.1063"
"308.5800","51.4286","3.1066"
"308.6000","51.4320","3.1073"
"308.6200","51.4354","3.1078"
"308.6400","51.4386","3.1078"
"308.6600","51.4421","3.1076"
"308.6800","51.4454","3.1077"
"308.7000","51.4487","3.1077"
"308.7200","51.4519","3.1079"
"308.7400","51.4553","3.1081"
"308.7600","51.4587","3.1089"
"308.7800","51.4619","3.1093"
"308.8000","51.4654","3.1093"
"308.8200","51.4688","3.1095"
"308.8400","51.4720","3.1096"
"308.8600","51.4753","3.1097"
"308.8800","51.4787","3.1097"
"308.9000","51.4821","3.1101"
"308.9200","51.4852","3.1101"
"308.9400","51.4886","3.1102"
"308.9600","51.4920","3.1109"
"308.9800","51.4954","3.1115"
"309.0000","51.4986","3.1112"
"309.0200","51.5019","3.1113"
"309.0400","51.5054","3.1118"
"309.0600","51.5086","3.1119"
"309.0800","51.5119","3.1117"
"309.1000","51.5154","3.1127"
"309.1200","51.5188","3.1129"
"309.1400","51.5221","3.1129"
"309.1600","51.5254","3.1127"
"309.1800","51.5288","3.1133"
"309.2000","51.5320","3.1140"
"309.2200","51.5353","3.1140"
"309.2400","51.5387","3.1137"
"309.2600","51.5421","3.1139"
"309.2800","51.5452","3.1142"
"309.3000","51.5487","3.1147"
"309.3200","51.5521","3.1146"
"309.3400","51.5554","3.1147"
"309.3600","51.5586","3.1147"
"309.3800","51.5620","3.1151"
"309.4000","51.5654","3.1156"
"309.4200","51.5686","3.1158"
"309.4400","51.5720","3.1159"
"309.4600","51.5754","3.1165"
"309.4800","51.5787","3.1165"
"309.5000","51.5819","3.1164"
"309.5200","51.5854","3.1167"
"309.5400","51.5888","3.1172"
"309.5600","51.5920","3.1178"
"309.5800","51.5953","3.1176"
"309.6000","51.5987","3.1176"
"309.6200","51.6021","3.1179"
"309.6400","51.6053","3.1181"
"309.6600","51.6087","3.1182"
"309.6800","51.6121","3.1184"
"309.7000","51.6153","3.1188"
"309.7200","51.6186","3.1189"
"309.7400","51.6220","3.1191"
"309.7600","51.6254","3.1193"
"309.7800","51.6286","3.1197"
"309.8000","51.6319","3.1199"
"309.8200","51.6354","3.1203"
"309.8400","51.6387","3.1207"
"309.8600","51.6420","3.1204"
"309.8800","51.6454","3.1205"
"309.9000","51.6488","3.1210"
"309.9200","51.6520","3.1213"
"309.9400","51.6554","3.1211"
"309.9600","51.6588","3.1213"
"309.9800","51.6621","3.1219"
"310.0000","51.6652","3.1221"
"310.0200","51.6687","3.1220"
"310.0400","51.6721","3.1224"
"310.0600","51.6753","3.1229"
"310.0800","51.6786","3.1227"
"310.1000","51.6820","3.1229"
"310.1200","51.6854","3.1234"
"310.1400","51.6886","3.1238"
"310.1600","51.6920","3.1240"
"310.1800","51.6954","3.1237"
"310.2000","51.6986","3.1241"
"310.2200","51.7020","3.1241"
"310.2400","51.7054","3.1245"
"310.2600","51.7087","3.1251"
"310.2800","51.7119","3.1249"
"310.3000","51.7153","3.1250"
"310.3200","51.7187","3.1249"
"310.3400","51.7220","3.1254"
"310.3600","51.7253","3.1257"
"310.3800","51.7286","3.1260"
"310.4000","51.7321","3.1263"
"310.4200","51.7352","3.1264"
"310.4400","51.7386","3.1266"
"310.4600","51.7420","3.1271"
"310.4800","51.7453","3.1276"
"310.5000","51.7486","3.1274"
"310.5200","51.7520","3.1280"
"310.5400","51.7554","3.1281"
"310.5600","51.7586","3.1279"
"310.5800","51.7619","3.1282"
"310.6000","51.7654","3.1285"
"310.6200","51.7687","3.1288"
"310.6400","51.7720","3.1285"
"310.6600","51.7754","3.1287"
"310.6800","51.7788","3.1293"
"310.7000","51.7821","3.1295"
"310.7200","51.7854","3.1294"
"310.7400","51.7887","3.1296"
"310.7600","51.7921","3.1301"
"310.7800","51.7953","3.1303"
"310.8000","51.7987","3.1301"
"310.8200","51.8021","3.1306"
"310.8400","51.8053","3.1311"
"310.8600","51.8086","3.1310"
"310.8800","51.8120","3.1315"
"310.9000","51.8154","3.1324"
"310.9200","51.8186","3.1324"
"310.9400","51.8219","3.1324"
"310.9600","51.8254","3.1325"
"310.9800","51.8288","3.1323"
"311.0000","51.8319","3.1322"
"311.0200","51.8354","3.1331"
"311.0400","51.8388","3.1335"
"311.0600","51.8419","3.1336"
"311.0800","51.8453","3.1334"
"311.1000","51.8487","3.1340"
"311.1200","51.8521","3.1345"
"311.1400","51.8553","3.1348"
"311.1600","51.8586","3.1346"
"311.1800","51.8621","3.1348"
"311.2000","51.8654","3.1355"
"311.2200","51.8686","3.1354"
"311.2400","51.8720","3.1356"
"311.2600","51.8754","3.1359"
"311.2800","51.8786","3.1358"
"311.3000","51.8820","3.1362"
"311.3200","51.8854","3.1369"
"311.3400","51.8887","3.1373"
"311.3600","51.8920","3.1371"
"311.3800","51.8954","3.1372"
"311.4000","51.8988","3.1373"
"311.4200","51.9019","3.1377"
"311.4400","51.9053","3.1377"
"311.4600","51.9087","3.1380"
"311.4800","51.9121","3.1385"
"311.5000","51.9153","3.1388"
"311.5200","51.9188","3.1389"
"311.5400","51.9221","3.1394"
"311.5600","51.9253","3.1399"
"311.5800","51.9287","3.1397"
"311.6000","51.9320","3.1394"
"311.6200","51.9354","3.1400"
"311.6400","51.9386","3.1401"
"311.6600","51.9420","3.1403"
"311.6800","51.9454","3.1410"
"311.7000","51.9486","3.1413"
"311.7200","51.9519","3.1411"
"311.7400","51.9553","3.1418"
"311.7600","51.9588","3.1417"
"311.7800","51.9619","3.1417"
"311.8000","51.9654","3.1421"
"311.8200","51.9688","3.1423"
"311.8400","51.9721","3.1425"
"311.8600","51.9753","3.1429"
"311.8800","51.9787","3.1431"
"311.9000","51.9821","3.1432"
"311.9200","51.9853","3.1430"
"311.9400","51.9886","3.1431"
"311.9600","51.9921","3.1436"
"311.9800","51.9954","3.1439"
"312.0000","51.9986","3.1441"
"312.0200","52.0020","3.1445"
"312.0400","52.0054","3.1447"
"312.0600","52.0086","3.1445"
"312.0800","52.0119","3.1445"
"312.1000","52.0154","3.1451"
"312.1200","52.0187","3.1455"
"312.1400","52.0219","3.1454"
"312.1600","52.0254","3.1454"
"312.1800","52.0288","3.1455"
"312.2000","52.0320","3.1460"
"312.2200","52.0353","3.1463"
"312.2400","52.0387","3.1466"
"312.2600","52.0421","3.1469"
"312.2800","52.0453","3.1472"
"312.3000","52.0486","3.1472"
"312.3200","52.0521","3.1477"
"312.3400","52.0554","3.1482"
"312.3600","52.0586","3.1481"
"312.3800","52.0621","3.1482"
"312.4000","52.0654","3.1489"
"312.4200","52.0686","3.1489"
"312.4400","52.0719","3.1488"
"312.4600","52.0754","3.1495"
"312.4800","52.0787","3.1499"
"312.5000","52.0819","3.1499"
"312.5200","52.0854","3.1499"
"312.5400","52.0888","3.1500"
"312.5600","52.0919","3.1504"
"312.5800","52.0953","3.1505"
"312.6000","52.0987","3.1508"
"312.6200","52.1021","3.1512"
"312.6400","52.1052","3.1514"
"312.6600","52.1087","3.1515"
"312.6800","52.1121","3.1516"
"312.7000","52.1153","3.1520"
"312.7200","52.1186","3.1522"
"312.7400","52.1220","3.1524"
"312.7600","52.1254","3.1531"
"312.7800","52.1286","3.1532"
"312.8000","52.1319","3.1533"
"312.8200","52.1354","3.1540"
"312.8400","52.1387","3.1540"
"312.8600","52.1420","3.1538"
"312.8800","52.1454","3.1541"
"312.9000","52.1488","3.1542"
"312.9200","52.1520","3.1543"
"312.9400","52.1553","3.1544"
"312.9600","52.1587","3.1550"
"312.9800","52.1620","3.1551"
"313.0000","52.1652","3.1554"
"313.0200","52.1687","3.1554"
"313.0400","52.1721","3.1553"
"313.0600","52.1753","3.1560"
"313.0800","52.1786","3.1561"
"313.1000","52.1821","3.1565"
"313.1200","52.1854","3.1572"
"313.1400","52.1886","3.1569"
